Link do jogo,Nome do Jogo,Preço com desconto,Desconto aplicado,Avaliação do jogo,Data de Lançamento,Data de Fim da promoção
https://store.steampowered.com/app/2497930/?curator_clanid=4777282&utm_source=SteamDB,The Grey Dream,"R$ 30,65",-27%,74.74%,Jan 2024,
https://store.steampowered.com/app/1987980/?curator_clanid=4777282&utm_source=SteamDB,Fatal Countdown - immoral List of Desires,"R$ 29,70",-17%,74.74%,Apr 2024,
https://store.steampowered.com/app/1881420/?curator_clanid=4777282&utm_source=SteamDB,Cardfight!! Vanguard Dear Days,"R$ 134,39",-30%,74.72%,Nov 2022,
https://store.steampowered.com/app/1033220/?curator_clanid=4777282&utm_source=SteamDB,The Amazing Shrinking Giraffe,"R$ 10,49",-25%,74.72%,Feb 2020,
https://store.steampowered.com/app/3268080/?curator_clanid=4777282&utm_source=SteamDB,Quadrober Simulator,"R$ 2,09",-40%,74.71%,Oct 2024,
https://store.steampowered.com/app/1085630/?curator_clanid=4777282&utm_source=SteamDB,VASARA Collection,"R$ 8,27",-60%,74.64%,Aug 2019,
https://store.steampowered.com/app/2214000/?curator_clanid=4777282&utm_source=SteamDB,Top Racer Collection,"R$ 37,49",-25%,74.61%,Mar 2024,
https://store.steampowered.com/app/1948450/?curator_clanid=4777282&utm_source=SteamDB,Sex Chess,"R$ 8,24",-75%,74.59%,Nov 2022,
https://store.steampowered.com/app/1736630/?curator_clanid=4777282&utm_source=SteamDB,Minesweeper Ultimate,"R$ 5,24",-50%,74.58%,Sep 2021,
https://store.steampowered.com/app/587970/?curator_clanid=4777282&utm_source=SteamDB,Dead Drop,"R$ 1,74",-90%,74.56%,Apr 2017,
https://store.steampowered.com/app/718180/?curator_clanid=4777282&utm_source=SteamDB,Super Dungeon Boy,"R$ 1,74",-50%,74.56%,Nov 2017,
https://store.steampowered.com/app/331190/?curator_clanid=4777282&utm_source=SteamDB,Master Spy,"R$ 1,99",-90%,74.55%,Sep 2015,
https://store.steampowered.com/app/406970/?curator_clanid=4777282&utm_source=SteamDB,The Uncertain: Last Quiet Day,"R$ 20,14",-50%,74.52%,Sep 2016,—
https://store.steampowered.com/app/1846330/?curator_clanid=4777282&utm_source=SteamDB,Nope Nope Nurses,"R$ 11,39",-70%,74.51%,Jan 2022,
https://store.steampowered.com/app/1891090/?curator_clanid=4777282&utm_source=SteamDB,Final Vendetta,"R$ 11,87",-75%,74.46%,Jun 2022,
https://store.steampowered.com/app/2012670/?curator_clanid=4777282&utm_source=SteamDB,Maiden Cops,"R$ 26,39",-20%,74.46%,Sep 2024,
https://store.steampowered.com/app/1225580/?curator_clanid=4777282&utm_source=SteamDB,Fe,"R$ 27,25",-75%,74.45%,Feb 2018,
https://store.steampowered.com/app/898650/?curator_clanid=4777282&utm_source=SteamDB,The Shapeshifting Detective,"R$ 20,20",-57%,74.40%,Nov 2018,
https://store.steampowered.com/app/736850/?curator_clanid=4777282&utm_source=SteamDB,We. The Revolution,"R$ 56,69",-39%,74.37%,Mar 2019,—
https://store.steampowered.com/app/2679200/?curator_clanid=4777282&utm_source=SteamDB,幸存者少女/Survivor Girls,"R$ 5,52",-21%,74.31%,Dec 2023,
https://store.steampowered.com/app/875240/?curator_clanid=4777282&utm_source=SteamDB,Tree Bonsai,"R$ 1,74",-50%,74.27%,Sep 2019,
https://store.steampowered.com/app/253690/?curator_clanid=4777282&utm_source=SteamDB,Tiny Brains,"R$ 4,13",-80%,74.23%,Dec 2013,
https://store.steampowered.com/app/294730/?curator_clanid=4777282&utm_source=SteamDB,Marine Park Empire,"R$ 3,49",-75%,74.23%,Aug 2004,
https://store.steampowered.com/app/1538900/?curator_clanid=4777282&utm_source=SteamDB,Untamed Tactics,"R$ 26,99",-55%,74.23%,Aug 2023,
https://store.steampowered.com/app/318600/?curator_clanid=4777282&utm_source=SteamDB,The Flame in the Flood,"R$ 9,99",-80%,74.21%,Feb 2016,
https://store.steampowered.com/app/11550/?curator_clanid=4777282&utm_source=SteamDB,Second Sight,"R$ 5,17",-75%,74.21%,Feb 2005,
https://store.steampowered.com/app/1832040/?curator_clanid=4777282&utm_source=SteamDB,Flintlock: The Siege of Dawn,"R$ 83,30",-30%,74.20%,Jul 2024,
https://store.steampowered.com/app/1756180/?curator_clanid=4777282&utm_source=SteamDB,CARNAGE OFFERING,"R$ 14,84",-55%,74.19%,Apr 2022,
https://store.steampowered.com/app/1149440/?curator_clanid=4777282&utm_source=SteamDB,Dragon Marked For Death,"R$ 37,74",-50%,74.17%,Apr 2020,
https://store.steampowered.com/app/1552810/?curator_clanid=4777282&utm_source=SteamDB,Twin Mirror,"R$ 38,24",-75%,74.16%,Dec 2021,
https://store.steampowered.com/app/2111860/?curator_clanid=4777282&utm_source=SteamDB,The Book of Warriors,"R$ 16,20",-40%,74.15%,Jul 2023,—
https://store.steampowered.com/app/261530/?curator_clanid=4777282&utm_source=SteamDB,Lifeless Planet Premier Edition,"R$ 14,11",-60%,74.12%,Jun 2014,
https://store.steampowered.com/app/378850/?curator_clanid=4777282&utm_source=SteamDB,Galagan's Island: Reprymian Rising,"R$ 1,74",-90%,74.11%,Jun 2015,
https://store.steampowered.com/app/1517970/?curator_clanid=4777282&utm_source=SteamDB,Aeterna Noctis,"R$ 22,24",-75%,74.11%,Dec 2021,
https://store.steampowered.com/app/1147330/?curator_clanid=4777282&utm_source=SteamDB,Lifeless Moon,"R$ 30,39",-20%,74.09%,Aug 2023,
https://store.steampowered.com/app/1401150/?curator_clanid=4777282&utm_source=SteamDB,Black Hole Simulator,"R$ 3,49",-50%,74.06%,Sep 2020,
https://store.steampowered.com/app/1574800/?curator_clanid=4777282&utm_source=SteamDB,Among Ass 2: Butt Warfare,"R$ 1,74",-50%,74.03%,Apr 2021,
https://store.steampowered.com/app/1054550/?curator_clanid=4777282&utm_source=SteamDB,Phantom Rose,"R$ 14,49",-50%,74.02%,Aug 2019,
https://store.steampowered.com/app/495140/?curator_clanid=4777282&utm_source=SteamDB,NARUTO: Ultimate Ninja STORM,"R$ 19,97",-75%,74.01%,Aug 2017,
https://store.steampowered.com/app/821250/?curator_clanid=4777282&utm_source=SteamDB,Flotsam,"R$ 35,61",-25%,73.98%,Sep 2019,
https://store.steampowered.com/app/748480/?curator_clanid=4777282&utm_source=SteamDB,Wild Romance: Mofu Mofu Edition,"R$ 19,99",-60%,73.97%,Nov 2017,
https://store.steampowered.com/app/852220/?curator_clanid=4777282&utm_source=SteamDB,Accident,"R$ 19,13",-34%,73.96%,Sep 2021,
https://store.steampowered.com/app/875310/?curator_clanid=4777282&utm_source=SteamDB,LIBERATED,"R$ 56,81",-27%,73.93%,Jul 2020,—
https://store.steampowered.com/app/1341190/?curator_clanid=4777282&utm_source=SteamDB,Furry Nya,"R$ 1,74",-50%,73.91%,Jun 2020,
https://store.steampowered.com/app/2319030/?curator_clanid=4777282&utm_source=SteamDB,Lotus Lantern: Rescue Mother,"R$ 23,09",-30%,73.91%,Apr 2024,—
https://store.steampowered.com/app/896160/?curator_clanid=4777282&utm_source=SteamDB,Evil Bank Manager,"R$ 12,44",-50%,73.90%,Dec 2018,
https://store.steampowered.com/app/1312960/?curator_clanid=4777282&utm_source=SteamDB,Epic Chef,"R$ 13,39",-90%,73.89%,Nov 2021,
https://store.steampowered.com/app/1348920/?curator_clanid=4777282&utm_source=SteamDB,Wind Peaks,"R$ 8,69",-70%,73.89%,Jul 2020,
https://store.steampowered.com/app/670930/?curator_clanid=4777282&utm_source=SteamDB,Escape Doodland,"R$ 2,63",-92%,73.88%,Nov 2018,
https://store.steampowered.com/app/1238000/?curator_clanid=4777282&utm_source=SteamDB,Mass Effect™: Andromeda Deluxe Edition,"R$ 41,80",-80%,73.88%,Mar 2017,
https://store.steampowered.com/app/853860/?curator_clanid=4777282&utm_source=SteamDB,aMAZE Classic,"R$ 1,95",-72%,73.88%,May 2018,
https://store.steampowered.com/app/2334210/?curator_clanid=4777282&utm_source=SteamDB,No.BreakBrick,"R$ 2,44",-30%,73.87%,Apr 2023,
https://store.steampowered.com/app/2259210/?curator_clanid=4777282&utm_source=SteamDB,Mega City Force,"R$ 35,24",-25%,73.84%,Jul 2023,
https://store.steampowered.com/app/698370/?curator_clanid=4777282&utm_source=SteamDB,True or False Universe,"R$ 10,18",-40%,73.83%,Nov 2017,—
https://store.steampowered.com/app/1425250/?curator_clanid=4777282&utm_source=SteamDB,Gravity Field,"R$ 4,44",-95%,73.79%,Feb 2023,
https://store.steampowered.com/app/549100/?curator_clanid=4777282&utm_source=SteamDB,GravNewton,"R$ 2,37",-86%,73.77%,Jul 2017,
https://store.steampowered.com/app/1921770/?curator_clanid=4777282&utm_source=SteamDB,The Manga Works,"R$ 9,29",-50%,73.72%,Jul 2022,
https://store.steampowered.com/app/743900/?curator_clanid=4777282&utm_source=SteamDB,Mega Man X Legacy Collection 2,"R$ 26,76",-60%,73.65%,Jul 2018,
https://store.steampowered.com/app/582660/?curator_clanid=4777282&utm_source=SteamDB,Black Desert,"R$ 5,23",-70%,73.63%,May 2017,in 16 hours
https://store.steampowered.com/app/1277130/?curator_clanid=4777282&utm_source=SteamDB,Deathbound,"R$ 52,49",-30%,73.60%,Aug 2024,in 5 days
https://store.steampowered.com/app/1433570/?curator_clanid=4777282&utm_source=SteamDB,Car Detailing Simulator,"R$ 30,49",-44%,73.58%,Apr 2022,—
https://store.steampowered.com/app/2688650/?curator_clanid=4777282&utm_source=SteamDB,PERFECT CELLS PROJECT,"R$ 29,03",-12%,73.54%,Jul 2024,in 6 hours
https://store.steampowered.com/app/1386730/?curator_clanid=4777282&utm_source=SteamDB,Wordle 2,"R$ 1,74",-95%,73.48%,Aug 2020,in 14 hours
https://store.steampowered.com/app/1770550/?curator_clanid=4777282&utm_source=SteamDB,Crypto Girls [18+] - SEXCoin,"R$ 3,62",-75%,73.45%,Nov 2021,
https://store.steampowered.com/app/567980/?curator_clanid=4777282&utm_source=SteamDB,Santa Rockstar,"R$ 16,12",-8%,73.41%,Dec 2016,—
https://store.steampowered.com/app/864680/?curator_clanid=4777282&utm_source=SteamDB,Rover Mechanic Simulator,"R$ 37,81",-55%,73.40%,Nov 2020,—
https://store.steampowered.com/app/2432100/?curator_clanid=4777282&utm_source=SteamDB,ONE.,"R$ 47,99",-20%,73.39%,Dec 2023,
https://store.steampowered.com/app/1738990/?curator_clanid=4777282&utm_source=SteamDB,Elf Sex Farm,"R$ 18,84",-35%,73.37%,Oct 2022,
https://store.steampowered.com/app/1465460/?curator_clanid=4777282&utm_source=SteamDB,Infection Free Zone,"R$ 55,20",-20%,73.36%,Apr 2024,
https://store.steampowered.com/app/220160/?curator_clanid=4777282&utm_source=SteamDB,Trials Evolution: Gold Edition,"R$ 14,99",-75%,73.35%,Mar 2013,
https://store.steampowered.com/app/1596750/?curator_clanid=4777282&utm_source=SteamDB,Buddy and Lucky Solitaire,"R$ 6,29",-40%,73.28%,Jun 2021,
https://store.steampowered.com/app/2803280/?curator_clanid=4777282&utm_source=SteamDB,Dragon Is Dead,"R$ 53,99",-10%,73.24%,Jun 2024,
https://store.steampowered.com/app/303800/?curator_clanid=4777282&utm_source=SteamDB,The Witcher Adventure Game,"R$ 4,49",-85%,73.20%,Nov 2014,
https://store.steampowered.com/app/454970/?curator_clanid=4777282&utm_source=SteamDB,Gravity Den,"R$ 1,74",-90%,73.19%,Apr 2016,
https://store.steampowered.com/app/1573060/?curator_clanid=4777282&utm_source=SteamDB,"NejicomiSimulator Vol.1 (Gapping, Amputee sex slave, Petrify, Time Stop)","R$ 60,00",-50%,73.19%,Apr 2021,
https://store.steampowered.com/app/3073370/?curator_clanid=4777282&utm_source=SteamDB,Lust Galaxy 🪐 🔞,"R$ 23,09",-30%,73.19%,Aug 2024,
https://store.steampowered.com/app/1489590/?curator_clanid=4777282&utm_source=SteamDB,Astronite,"R$ 7,49",-75%,73.16%,Nov 2022,
https://store.steampowered.com/app/467310/?curator_clanid=4777282&utm_source=SteamDB,Rogue Port - Red Nightmare,"R$ 1,74",-90%,73.14%,May 2016,
https://store.steampowered.com/app/2004490/?curator_clanid=4777282&utm_source=SteamDB,Furry Cyberfucker II,"R$ 5,79",-60%,73.14%,Jul 2022,
https://store.steampowered.com/app/1683380/?curator_clanid=4777282&utm_source=SteamDB,PuPu's Adventure Park,"R$ 37,59",-20%,73.14%,Jul 2023,
https://store.steampowered.com/app/1638390/?curator_clanid=4777282&utm_source=SteamDB,Indies' Lies,"R$ 14,09",-70%,73.13%,Jan 2023,
https://store.steampowered.com/app/575890/?curator_clanid=4777282&utm_source=SteamDB,Katy and Bob Way Back Home,"R$ 11,03",-57%,73.13%,Oct 2017,—
https://store.steampowered.com/app/1007840/?curator_clanid=4777282&utm_source=SteamDB,Wanking Simulator,"R$ 2,63",-92%,73.11%,Mar 2020,
https://store.steampowered.com/app/1630910/?curator_clanid=4777282&utm_source=SteamDB,SATANIC PANIC 666,"R$ 1,74",-90%,73.09%,Jun 2021,
https://store.steampowered.com/app/1773180/?curator_clanid=4777282&utm_source=SteamDB,The Matriarch,"R$ 7,62",-30%,73.09%,Sep 2022,
https://store.steampowered.com/app/972010/?curator_clanid=4777282&utm_source=SteamDB,Raiders! Forsaken Earth,"R$ 33,69",-28%,73.08%,Nov 2020,—
https://store.steampowered.com/app/1148480/?curator_clanid=4777282&utm_source=SteamDB,SPACERIFT: Arcanum System,"R$ 17,99",-70%,73.03%,Dec 2020,
https://store.steampowered.com/app/562730/?curator_clanid=4777282&utm_source=SteamDB,MechDefender - Tower Defense,"R$ 1,74",-50%,73.02%,Mar 2020,
https://store.steampowered.com/app/2868430/?curator_clanid=4777282&utm_source=SteamDB,XiuzhenWorld,"R$ 23,09",-30%,73.02%,Apr 2024,
https://store.steampowered.com/app/2348170/?curator_clanid=4777282&utm_source=SteamDB,Kuroinu Redux,"R$ 41,99",-30%,73.01%,May 2023,
https://store.steampowered.com/app/540190/?curator_clanid=4777282&utm_source=SteamDB,Tetropunk,"R$ 1,74",-90%,72.96%,Dec 2017,
https://store.steampowered.com/app/1337920/?curator_clanid=4777282&utm_source=SteamDB,Serial Cleaners,"R$ 31,20",-70%,72.95%,Sep 2022,
https://store.steampowered.com/app/953690/?curator_clanid=4777282&utm_source=SteamDB,Doom & Destiny Worlds,"R$ 14,99",-70%,72.95%,Sep 2020,
https://store.steampowered.com/app/1262600/?curator_clanid=4777282&utm_source=SteamDB,Need for Speed™ Rivals,"R$ 29,50",-50%,72.94%,Nov 2013,
https://store.steampowered.com/app/1074170/?curator_clanid=4777282&utm_source=SteamDB,SELF,"R$ 5,00",-50%,72.92%,Jan 2020,
https://store.steampowered.com/app/385150/?curator_clanid=4777282&utm_source=SteamDB,Stranded In Time,"R$ 1,74",-50%,72.92%,Jul 2015,
https://store.steampowered.com/app/2122070/?curator_clanid=4777282&utm_source=SteamDB,宝石少女/Girl & Gem Magic,"R$ 4,89",-30%,72.91%,Mar 2023,
https://store.steampowered.com/app/572410/?curator_clanid=4777282&utm_source=SteamDB,Steel Division: Normandy 44,"R$ 21,59",-70%,72.90%,May 2017,
https://store.steampowered.com/app/2085370/?curator_clanid=4777282&utm_source=SteamDB,Classified: France '44,"R$ 89,99",-50%,72.89%,Mar 2024,
https://store.steampowered.com/app/816270/?curator_clanid=4777282&utm_source=SteamDB,Sounds of Verity,"R$ 5,09",-70%,72.85%,Mar 2018,
https://store.steampowered.com/app/943370/?curator_clanid=4777282&utm_source=SteamDB,Bravery and Greed,"R$ 23,60",-60%,72.85%,Nov 2022,
https://store.steampowered.com/app/2014910/?curator_clanid=4777282&utm_source=SteamDB,Mom got stuck in the washing machine,"R$ 7,34",-30%,72.80%,Jul 2023,
https://store.steampowered.com/app/1594880/?curator_clanid=4777282&utm_source=SteamDB,Corsairs Legacy - Pirate Action RPG & Sea Battles,"R$ 43,99",-20%,72.78%,Jan 2024,
https://store.steampowered.com/app/348360/?curator_clanid=4777282&utm_source=SteamDB,Doodle God,"R$ 4,42",-66%,72.76%,Sep 2015,
https://store.steampowered.com/app/1418360/?curator_clanid=4777282&utm_source=SteamDB,Lonesome Village,"R$ 22,79",-40%,72.74%,Nov 2022,
https://store.steampowered.com/app/1441180/?curator_clanid=4777282&utm_source=SteamDB,Dofamine,"R$ 13,23",-61%,72.70%,Oct 2020,—
https://store.steampowered.com/app/1722860/?curator_clanid=4777282&utm_source=SteamDB,Munchkin Digital,"R$ 21,74",-25%,72.68%,Mar 2023,
https://store.steampowered.com/app/1621490/?curator_clanid=4777282&utm_source=SteamDB,MagicShop3D,"R$ 13,59",-20%,72.68%,Jun 2022,
https://store.steampowered.com/app/1998450/?curator_clanid=4777282&utm_source=SteamDB,Black & White,"R$ 30,54",-35%,72.66%,Mar 2023,
https://store.steampowered.com/app/2109400/?curator_clanid=4777282&utm_source=SteamDB,Sex with Teachers,"R$ 1,74",-75%,72.65%,Sep 2022,
https://store.steampowered.com/app/844260/?curator_clanid=4777282&utm_source=SteamDB,Rustler (Grand Theft Horse),"R$ 9,49",-80%,72.64%,Feb 2021,
https://store.steampowered.com/app/608760/?curator_clanid=4777282&utm_source=SteamDB,Doodle Devil,"R$ 6,20",-70%,72.64%,May 2017,
https://store.steampowered.com/app/2233850/?curator_clanid=4777282&utm_source=SteamDB,Furry Sex 2,"R$ 1,74",-75%,72.57%,Jan 2023,
https://store.steampowered.com/app/1226970/?curator_clanid=4777282&utm_source=SteamDB,Disco Simulator,"R$ 24,92",-53%,72.55%,Mar 2024,
https://store.steampowered.com/app/2230980/?curator_clanid=4777282&utm_source=SteamDB,Caribbean Legend,"R$ 57,84",-35%,72.54%,Feb 2024,
https://store.steampowered.com/app/2553050/?curator_clanid=4777282&utm_source=SteamDB,Estate Agent Simulator,"R$ 37,49",-25%,72.54%,Nov 2023,
https://store.steampowered.com/app/991810/?curator_clanid=4777282&utm_source=SteamDB,Strategic Mind: The Pacific,"R$ 23,19",-60%,72.46%,Oct 2019,
https://store.steampowered.com/app/2361680/?curator_clanid=4777282&utm_source=SteamDB,Path of Kung Fu,"R$ 42,29",-10%,72.46%,Sep 2024,
https://store.steampowered.com/app/1238060/?curator_clanid=4777282&utm_source=SteamDB,Dead Space™ 3,"R$ 11,80",-80%,72.44%,Feb 2013,
https://store.steampowered.com/app/1155870/?curator_clanid=4777282&utm_source=SteamDB,WW2: Bunker Simulator,"R$ 7,46",-70%,72.43%,Oct 2022,
https://store.steampowered.com/app/948880/?curator_clanid=4777282&utm_source=SteamDB,Arena Renovation,"R$ 32,29",-60%,72.43%,Jan 2024,
https://store.steampowered.com/app/492710/?curator_clanid=4777282&utm_source=SteamDB,VR Ping Pong,"R$ 3,99",-80%,72.42%,Sep 2016,
https://store.steampowered.com/app/1487210/?curator_clanid=4777282&utm_source=SteamDB,Super Mega Baseball™ 4,"R$ 95,70",-70%,72.37%,Jun 2023,
https://store.steampowered.com/app/1321450/?curator_clanid=4777282&utm_source=SteamDB,American Theft 80s,"R$ 16,19",-73%,72.35%,Jun 2022,
https://store.steampowered.com/app/1870140/?curator_clanid=4777282&utm_source=SteamDB,Xuan-Yuan Sword: The Cloud of Han,"R$ 19,50",-50%,72.35%,Jan 2023,
https://store.steampowered.com/app/539460/?curator_clanid=4777282&utm_source=SteamDB,Puzzle Cube,"R$ 1,95",-72%,72.34%,Oct 2016,
https://store.steampowered.com/app/2360020/?curator_clanid=4777282&utm_source=SteamDB,Kao the Kangaroo (2000 re-release),"R$ 4,99",-50%,72.34%,Apr 2023,
https://store.steampowered.com/app/2308670/?curator_clanid=4777282&utm_source=SteamDB,Card Detective,"R$ 11,03",-20%,72.34%,Dec 2023,—
https://store.steampowered.com/app/1992370/?curator_clanid=4777282&utm_source=SteamDB,FURRY HITLER,"R$ 5,79",-60%,72.33%,May 2022,
https://store.steampowered.com/app/7110/?curator_clanid=4777282&utm_source=SteamDB,Jade Empire™: Special Edition,"R$ 14,75",-75%,72.27%,Feb 2007,
https://store.steampowered.com/app/1552140/?curator_clanid=4777282&utm_source=SteamDB,Suzukuri Dungeon: Karin in the Mountain,"R$ 59,19",-20%,72.25%,Aug 2024,
https://store.steampowered.com/app/343930/?curator_clanid=4777282&utm_source=SteamDB,Fort Defense,"R$ 4,49",-85%,72.24%,May 2015,
https://store.steampowered.com/app/1965370/?curator_clanid=4777282&utm_source=SteamDB,MAGICAL ANGEL FAIRY HEART,"R$ 10,24",-50%,72.20%,May 2022,
https://store.steampowered.com/app/778150/?curator_clanid=4777282&utm_source=SteamDB,Crossroad,"R$ 3,71",-80%,72.18%,Feb 2018,
https://store.steampowered.com/app/1852830/?curator_clanid=4777282&utm_source=SteamDB,SPACE ACCIDENT,"R$ 3,34",-95%,72.17%,Feb 2022,
https://store.steampowered.com/app/1357670/?curator_clanid=4777282&utm_source=SteamDB,Picture Perfect,"R$ 23,49",-50%,72.15%,Aug 2020,
https://store.steampowered.com/app/1818230/?curator_clanid=4777282&utm_source=SteamDB,Lodventure,"R$ 21,14",-55%,72.13%,Dec 2023,
https://store.steampowered.com/app/826010/?curator_clanid=4777282&utm_source=SteamDB,JQ: chemistry,"R$ 1,74",-50%,72.12%,Apr 2018,
https://store.steampowered.com/app/1428820/?curator_clanid=4777282&utm_source=SteamDB,Wordle 3,"R$ 1,74",-95%,72.08%,Oct 2020,
https://store.steampowered.com/app/320330/?curator_clanid=4777282&utm_source=SteamDB,Earthworms,"R$ 2,45",-88%,72.08%,Feb 2018,
https://store.steampowered.com/app/1035760/?curator_clanid=4777282&utm_source=SteamDB,Glimmer in Mirror,"R$ 29,25",-25%,72.08%,Jan 2023,
https://store.steampowered.com/app/366760/?curator_clanid=4777282&utm_source=SteamDB,Adorables,"R$ 1,74",-90%,72.05%,Mar 2016,
